EIN	GRSCONTRGIFTS	INTRSTRVNUE	DIVIDNDSAMT	GRSRENTS	GRSSLSPRAMT	GRSPROFITBUS	OTHERINCAMT	DIST_DELTA
562555918	6700	0	0	0	0	0	0	0
562560595	0	852	0	0	0	0	0	723349
562561377	2000	0	0	0	0	290	0	400
562566053	500	0	0	0	0	0	0	6739
562567449	0	97391	99208	0	1989412	0	24482	-236208
562575750	200107	0	0	0	0	0	0	168685
562581149	52111	9	0	0	0	0	0	46803
562582815	0	0	0	0	0	0	0	16868
562583850	0	0	429	0	9872	0	0	-943
562583900	0	0	49657	0	0	0	0	-72196
562586294	5500	0	0	0	0	0	0	4783
562586947	3214	6	0	0	0	0	3380	-1297
562594979	0	2	0	0	0	0	0	15000
562597084	7223	0	0	0	0	0	56231	4500
562598116	40000	0	0	0	0	0	0	41460
562598116	45000	0	0	0	0	0	0	46355
562598395	0	23	8829	0	443418	0	0	83430
562600123	0	0	0	0	0	0	0	-1578
562603128	10000	11	35272	0	150000	0	0	211632
562603846	0	0	0	0	0	0	0	0
562604194	0	8	13022	0	10516	0	0	-5636
562606714	0	0	23553	0	1049504	0	0	-1804
562608445	100000	0	0	0	0	0	0	0
562608445	95450	0	0	0	0	0	0	0
562615567	31318000	11733	37965	0	0	0	0	11807574
562618701	300853	2	0	0	299951	0	0	0
562618835	0	0	0	0	1600000	0	4836	1097770
562618866	4115412226	11775	0	0	0	0	2189801	3359348835
562619435	8590	3533	90	0	0	0	0	2134
562620910	48561	0	0	0	0	0	0	48500
562622944	100	0	0	0	0	0	0	3129
562623734	9	0	0	0	0	0	0	1000
562626361	0	12156	21491	0	390161	0	0	-4378
562626968	33	705	0	0	0	0	0	3515
562628169	225603	0	33014	0	208793	0	0	277714
562628813	2000000	141069	25166	0	8254893	0	0	583950
562628987	25000	0	3890	0	57325	0	0	-3493
562629502	0	0	17920	0	171672	0	0	7428
562632694	0	82	0	0	0	0	0	-914
562634908	3750	6	54385	0	5227	0	0	122386
562636137	200000	0	66812	0	0	0	0	16027
562640544	1151	4801	52430	0	103782	0	16652	0
562640822	1270000	17	0	0	0	0	0	1040072
562651115	115049	0	0	0	0	0	3623	0
562658682	8244	0	0	0	0	101	5681	0
562660430	3398	2	1859	0	197098	0	0	-7951
562666145	0	0	5452	0	0	0	0	13331
562670878	0	1055	0	0	44352	0	0	138
562676045	0	0	162	0	23152	0	0	-372
562676795	26500	0	528	0	198665	0	0	17826
566022339	0	0	1646999	0	24828701	0	41629	-1861301
566034567	0	48942	52880	0	2470948	0	0	33350
566034757	237555	25	179794	0	1563525	0	0	-150153
566034758	33880	1099	0	0	0	0	0	-24634
566034773	0	9205	0	11	0	0	0	26442
566034863	0	0	19402	0	424639	0	0	-3329
566034968	0	0	1817	0	27200	0	0	-998
566034974	0	0	7282	0	76516	0	0	-4069
566035045	100000	0	10644	0	231411	0	161	-14313
566035401	0	0	4730	0	91428	0	0	-564
566035402	0	0	17380	0	355193	0	0	-10709
566035404	0	0	7444	0	131561	0	0	-618
566035494	0	0	4553	0	80768	0	0	-793
566035749	0	0	9869	0	166220	0	0	-3894
566035952	0	0	18461	0	323796	0	0	-9157
566035967	0	0	3233	0	60113	0	0	-162
566035980	0	0	79390	0	829785	0	2532	-15447
566035982	0	0	12570	0	67049	0	0	665
566036515	0	0	11863124	0	201406075	0	1279389	-3954543
566036563	0	0	16023	0	242872	0	0	-5524
566036675	0	0	10360	0	230265	0	0	-8218
566036987	0	829	612006	0	2243514	0	74788	-4922
566037248	0	0	40637	0	727296	0	0	-68335
566037589	0	0	824346	0	3994714	0	0	16581
566037645	0	0	3697	0	77782	0	0	-1811
566037907	0	0	166093	0	5514892	0	0	-121541
566037909	0	0	41788	0	1609130	0	5984	-13126
566037915	0	0	1738	0	50440	0	0	-1167
566037917	0	0	18573	0	756084	0	-140	-1230
566038009	0	0	3633	0	90667	0	0	-3049
566038353	0	0	586	0	2230	0	68	-934
566039185	0	0	25810	0	1534277	0	-99	-7799
566039337	0	0	739687	0	17926665	0	345	-150842
566039452	0	0	2262	0	57580	0	24	-1153
566039487	0	0	4456	0	765033	0	5014	616336
566039491	0	0	30694	0	320165	0	764	-10959
566040155	0	0	1141	0	21463	0	0	-1208
566040174	0	0	1480	0	26726	0	0	-160
566040197	0	0	4635	0	80375	0	0	-5076
566040212	0	0	1134	0	21381	0	0	-926
566040215	0	0	12030	0	216708	0	0	-10204
566040284	0	0	5278	0	92293	0	0	-3872
566040673	0	0	962	0	25212	0	0	-1100
566040787	0	0	89067	0	637637	0	0	553183
566040789	0	0	39184	0	1993097	0	0	1954
566041057	0	0	154495	0	2460800	0	0	1057
566041570	0	0	31828	0	4638859	0	0	-21320
566041654	419	17	301	0	540	0	0	-471
566042484	0	0	25933	91370	533323	0	3084	-1993
566042530	14000	0	0	0	0	0	0	13933
566042532	0	0	4204183	0	152693969	0	0	-1948333
566042602	0	0	30410	0	386948	0	23	-1179
566042630	53684	7801	157477	0	1982536	0	163	10609
566042823	0	0	74091	0	1197767	0	3676	52352
566042827	0	0	4260	0	293787	0	0	-592
566042828	0	4	6409	0	63383	0	0	-2256
566043142	0	1	22884	0	250000	0	0	218052
566043197	0	2	20930	0	375667	0	0	-3798
566044106	0	91	32139	0	693394	0	21	-8553
566044205	0	0	244439	0	150754	0	11	-8163
566044206	0	0	31887	0	50000	0	0	-7849
566044320	0	39	238965	0	1720426	0	316753	-15397
566044428	0	8	73738	0	95790	0	0	-2820
566044443	0	67	24010	0	23796	0	0	1243
566044474	0	972	0	0	0	0	0	1023
566044532	0	0	8039	0	123388	0	-64	-6461
566044820	5500	23	274910	0	2622632	0	15755	-66793
566044947	0	0	7964	0	143974	0	0	-1764
566045035	0	0	5111	0	308624	0	0	-852
566045116	0	0	2032	0	0	0	0	914
566045116	0	931	0	0	0	0	0	29929
566045119	0	0	15628	0	0	0	0	-197
566045119	0	6930	0	0	0	0	0	-11695
566045483	0	0	449105	0	7940873	0	0	-281742
566045689	0	11	52692	0	604969	0	0	-49173
566045863	0	0	28808	0	75887	0	0	-19310
566045947	0	5	2850	0	72311	0	0	4000
566046187	0	0	1814	0	71821	0	0	444
566046763	0	0	30320	0	68973	0	0	-8638
566046767	0	11	94121	0	175729	0	0	-123005
566046933	0	1	4254	0	7	0	-1902	-2834
566046966	0	271	36286	0	0	0	0	-24766
566047501	0	0	77942	0	480000	0	22165	6133
566047503	0	1	2471	0	18200	0	0	4500
566047739	0	3	30886	0	657771	0	0	-1979
566047752	0	7	3434	0	79349	0	-649	295
566047784	600	0	15949	0	0	0	0	-2314
566047817	0	0	1010	0	17452	0	0	-266
566047870	0	0	182666	0	2948092	0	0	-209300
566048334	0	0	25267	0	296983	0	0	-5151
566048449	0	39	62653	29216	1177314	0	0	2833
566049108	0	0	8569	0	149516	0	0	-20796
566049256	0	0	2447	0	41149	0	0	-1875
566049739	0	0	2786	0	50784	0	0	-1840
566049912	0	96	57340	0	1143432	0	10304	-21217
566050004	0	0	51454	0	872838	0	0	-9996
566050267	0	196	156758	0	3895709	0	10365	-50724
566052404	0	0	5101	0	86262	0	0	-4013
566052809	0	0	1612	0	41259	0	0	-989
566052814	0	0	947	0	1548	0	0	-823
566052820	0	0	29110	0	254488	0	3781	9815
566052942	0	0	869	0	45536	0	-8	-587
566053596	0	0	1840	0	45609	0	0	1686
566054119	0	164359	758423	3318	25156064	0	157022	-432614
566054423	0	0	5181	0	85263	0	0	-1195
566054426	0	0	4149	0	73759	0	0	-2529
566055565	0	0	39676	0	231614	0	0	11267
566055716	0	7082	142858	0	1612220	0	0	-19672
566056460	0	0	3828	0	0	0	0	11415
566056515	313896	4119	58234	0	1019480	0	204	-7748
566056565	0	0	27025	0	433251	0	152	3569
566057379	0	5378	775373	0	2921291	0	152287	-110074
566057433	19284	11	37	0	0	0	884551	-197542
566057552	6500	0	0	0	0	0	0	4617
566058576	500	0	10547	0	424542	0	0	-8811
566059158	0	0	240528	0	20048948	0	924	-7366
566059951	243167	0	28	0	0	0	127242	-41335
566060223	0	5	8815	0	0	0	0	2672
566060315	0	0	10374	0	202011	0	290	-1323
566060618	0	4341	9366	0	92449	0	581	955
566060644	104411	6	9641	0	369259	0	0	20817
566060695	0	0	33693	0	0	0	0	-18429
566060705	0	0	118956	0	230000	0	0	16936
566061068	0	0	34060	0	169518	0	0	-3875
566061070	0	0	16484	0	279983	0	3204	-3718
566061134	13961	0	0	0	0	0	7852	-2775
566061268	0	558	0	0	0	0	0	1715
566061389	4000100	281835	554408	0	8582080	0	0	-156706
566061548	0	8527	240001	0	0	0	0	-2451393
566061641	0	1	10869	0	0	0	0	-3328
566061743	0	0	198839	0	2489274	0	0	-172759
566061776	675	4	9718	0	829197	0	0	-12670
566061776	3890	5	13804	0	193448	0	10	1346
566061870	0	0	3851	0	23655	0	0	1524
566062394	0	0	5	0	0	0	0	-26025
566062560	0	12	54728	0	1265128	0	-115570	-97780
566063055	0	0	62312	0	100240	0	368	-10676
566063081	2400	788	11170	0	0	0	0	15000
566063083	0	1	1707	0	7878	0	0	2522
566063314	0	0	14008	0	244046	0	0	-8617
566063503	0	0	17656	0	88839	0	0	-8500
566063639	0	19	116137	0	48000	0	0	-39232
566064833	0	0	2363	0	58706	0	0	29856
566064916	0	0	1414	0	24761	0	0	-147
566064938	915866	23	0	0	0	0	0	598787
566065231	0	0	5373	0	116366	0	0	-3800
566065233	0	0	81668	0	719547	0	49	-12564
566065281	35000	24	78494	0	202783	0	0	-20258
566065286	0	0	77078	0	706614	0	4477	-24762
566066759	0	0	4828	0	85550	0	0	-3796
566067052	0	0	3662	0	15664	0	0	-5946
566067781	0	47	0	0	0	0	0	-1140
566068167	0	24	6932	0	0	0	121990	-23861
566068237	0	420	0	0	0	0	0	-1532
566068245	0	8	331	40795	265	0	0	-17041
566068245	0	1685	13573	5802	824621	0	153	-10920
566068247	267380	0	143246	0	0	0	0	-76012
566068294	401005	0	19246	0	39930	0	0	-1248
566068485	987	0	22392	0	158088	0	19614	-38418
566070727	0	12	70156	0	0	0	24301	268450
566072007	0	0	1353	0	25489	0	0	-679
566072059	0	0	7500	0	161830	0	0	-59
566072979	0	0	27045	0	1361720	0	0	-2099
566074098	0	0	3541	0	78292	0	0	35
566074515	0	6022	126128	134468	1811920	0	0	-89343
566074652	8000	0	0	0	0	0	0	7084
566075573	0	7	17044	0	12502	0	0	-2924
566075607	15300	245	0	0	0	0	0	26338
566075981	0	0	8216	0	210854	0	0	-5866
566084675	0	0	6321	0	84555	0	-49	-176
566085407	777110	902	0	0	0	0	11609130	345098
566086148	0	0	4892	0	107392	0	0	-1927
566086348	0	0	291931	0	4631199	0	24	-83491
566087393	0	0	2055	0	40136	0	0	-1356
566089423	0	0	6872	0	123085	0	0	-4390
566090151	0	0	1007	0	0	0	0	1420
566090283	0	0	5089	0	0	0	0	756
566090604	0	0	27941	0	446039	0	0	-26779
566091570	0	0	8275	0	187855	0	0	-2640
566092613	2000	0	8940	0	191287	0	0	3676
566092900	0	0	21453	0	362088	0	0	-13678
566093241	415173	9189	119124	0	2658225	0	791	-169217
566093510	0	3	29101	0	93721	0	0	17930
566093527	0	838	391163	1352	3375317	0	15683	-479102
566093697	0	0	108061	0	988042	0	0	-77197
566093800	0	0	72592	0	179279	0	0	-33170
566093869	0	0	30443	0	652431	0	0	-10785
566094151	63	0	1567	0	28313	0	0	-1626
566094477	28859	0	0	0	0	413	0	-1039
566095536	0	0	12109	0	181145	0	0	-6449
566095626	0	0	15825	0	276429	0	0	-8911
566095692	0	0	2645	0	61399	0	0	-3822
566095754	0	29	32286	0	1160524	0	5373	-2338
566097961	0	0	6835	0	155673	0	0	-4497
566099122	0	0	10694	0	191679	0	594	-4086
566099337	0	0	25642	0	195687	0	0	34096
566099413	0	522	0	0	0	0	20	2602
566099413	0	238	0	0	0	0	0	19100
566099416	0	0	6957	0	126372	0	0	-3118
566099732	0	0	5092	0	35547	0	-1800	-1248
566101874	0	0	9638	0	197180	0	0	-2958
566114717	0	5627	0	0	0	0	0	-29
566114717	0	2501	0	0	0	0	0	33844
566114935	0	142	2093	0	65159	0	107	291
566115020	0	65	3434	0	96046	0	0	104
566116946	0	0	57053	0	929611	0	0	-23310
566116946	0	0	71720	0	1054395	0	0	-23044
566118129	0	2155	7802	0	86252	0	0	-218
566118992	0	0	64686	0	1142142	0	1238	-27992
566122127	0	0	24993	0	419709	0	0	-10690
566122933	0	0	19460	0	193421	0	63	-1672
566125050	0	0	6363	0	143558	0	0	-253
566125766	271500	2371	54594	0	6462783	0	-84	-47268
566127576	0	100	1960	5481	130634	0	0	2126
566128334	0	0	13414	0	191773	0	22	7679
566129345	0	0	14710	0	534528	0	471	-2694
566132354	0	0	6559950	0	28058706	0	64662	-2236150
566144594	0	0	35462	0	599354	0	0	-9069
566150340	0	0	890	0	21283	0	0	-387
566152201	0	0	19055	0	177015	0	0	33050
566152448	0	1142	12243	0	147609	0	0	-1599
566152448	0	0	12906	0	322069	0	0	-4312
566153024	0	0	1298	0	23354	0	0	-1307
566153025	0	0	1349	0	23248	0	0	-1427
566164909	0	0	102	0	0	0	0	765
566164909	0	0	145	0	0	0	0	-94
566169358	0	0	28354	0	247450	0	750	-18334
566169362	0	0	34043	0	1197899	0	0	-18810
566171030	0	0	7691	0	144761	0	0	-2312
566171187	0	0	6475	0	88685	0	0	-4330
566173864	0	0	4582	0	102649	0	0	-4575
566173940	0	0	12750	0	155573	0	0	-9181
566173940	0	0	11344	0	291480	0	0	-10240
566175848	0	0	1560	0	36911	0	0	955
566180453	0	0	11935	0	683041	0	0	-1919
566180731	0	11010	42218	0	761571	0	335	-1935
566181591	0	4749	0	0	0	0	0	4000
566182578	0	0	2461	0	46421	0	0	-1763
566190280	0	0	4544	0	82058	0	0	-6115
566190281	0	0	4793	0	88738	0	0	-3052
566192403	0	0	6899	0	289519	0	-53	-1315
566194108	0	0	2572	0	53491	0	0	9318
566194972	0	0	1962	0	46282	0	0	-1882
566194973	0	0	11115	0	240522	0	0	-6804
566195036	0	0	86981	0	926695	0	1707	-203177
566195036	0	0	115971	0	572493	0	0	139446
566196023	0	348	4536	0	52181	0	0	10655
566196023	0	894	5251	0	113341	0	0	0
566197368	0	0	1025	0	22777	0	0	-1199
566197819	0	6188	66724	0	290602	0	58	-11001
566200048	0	0	5780	0	119261	0	0	-1845
566207750	0	0	21983	0	430331	0	0	-5362
566209608	0	0	82584	0	1421113	0	0	-46092
566209953	0	12	34351	0	546722	0	0	-22592
566213282	0	0	6441	0	109275	0	0	-1527
566215427	0	0	10165	0	331804	0	-89	-1307
566218777	0	619	7542	71142	494256	0	0	-36393
566220819	0	0	5594	0	98740	0	0	-3477
566228126	0	1765	20312	0	381821	0	0	-9508
566230511	0	0	12976	0	246161	0	0	-7975
566231028	0	0	18540	0	314203	0	0	5178
566231028	0	0	23297	0	863885	0	23	-5205
566235902	0	5013	16386	0	139654	0	0	4319
566240813	8100	0	0	0	0	0	0	8100
566243085	0	0	6724	0	152543	0	0	-202
566244541	10	0	186	0	0	1029	0	-530
566244644	1100	0	399	0	0	0	0	-678
566249401	0	4681	38594	0	705635	0	468	-3002
566257481	0	0	45032	0	399841	0	0	10063
566259186	0	305	19068	0	356919	0	0	-1627
566259626	0	0	13754	0	900966	0	0	306
566261788	0	0	5605	0	102791	0	0	-4453
566267494	0	0	24672	0	405303	0	0	-10505
566267552	0	0	15070	0	257729	0	105	-12706
566269136	1445	0	50299	0	132500	0	0	-15198
566271497	0	0	16919	0	275886	0	21799	-11039
566283994	0	0	8778	0	159444	0	0	-4239
566284193	0	0	3	0	0	0	0	-1509
566284193	0	0	14	0	0	0	0	-1508
566285721	300	0	569	0	7527	0	0	8942
566285792	0	26619	50551	0	1746046	0	0	793
566286555	0	0	155252	0	2256087	0	9517	-61877
566288614	0	0	24515	0	429021	0	0	-8877
566290640	0	0	8487	0	364986	0	-46	-2144
566291427	0	0	31277	0	549654	0	0	-10849
566293527	0	0	36768	0	349781	0	1691	-1999
566294400	2500	6368	55404	0	283966	0	151	-4731
566297219	0	0	18214	0	146660	0	0	-6169
566297219	0	0	20064	0	124586	0	854	-5611
566299306	0	0	2936	0	108740	0	0	1464
566299574	0	0	102529	0	3900007	0	0	-36896
566302665	0	36357	0	0	0	0	0	-26751
566309022	0	0	8764	0	412812	0	0	615
566312776	0	1323	0	0	0	0	0	-3375
566312873	0	676	2939	0	43633	0	0	-82
566315951	0	0	3393	0	59935	0	0	-1999
566322218	0	0	2050	0	37829	0	0	-1471
566325764	0	0	330201	0	5560411	0	7949	-86894
566328030	0	0	7404	0	134982	0	0	-3806
566345270	0	0	27173	0	1637194	0	0	-2836
566345271	0	0	16025	0	872439	0	-127	-4742
566349544	0	5889	22042	0	271102	0	0	-17023
566355445	0	0	16118	0	346750	0	0	-6961
566355985	0	14472	92188	0	1053212	0	1473	-5777
566355993	0	5813	70664	0	689630	0	87	-2549
566359854	0	0	7744	0	207757	0	0	-2230
566361346	0	0	14907	0	1168151	0	-15	-5047
566361347	0	0	20876	0	915794	0	-211	-6632
566367404	0	0	2725	0	73290	0	0	-1214
566370754	0	0	42147	0	0	0	0	5464
566376395	55114	0	3	0	55307	0	0	101229
566378684	0	0	27946	0	611258	0	0	-15063
566394098	0	3186	11392	0	141250	0	0	-318
566397265	0	1597	11617	0	163742	0	1	-907
566403573	0	0	24012	0	393244	0	0	-18879
566406278	0	0	61949	0	1076129	0	0	-33434
566407339	0	2657	61594	0	677674	0	0	-6339
566409895	0	745	5645	0	78371	0	0	-225
566413067	0	0	9128	0	824290	0	-9	-3037
566413546	0	0	11635	0	191211	0	0	-5176
566415001	0	1	7007	0	127811	0	2000	-438
566415001	0	1	7833	0	126125	0	0	-4619
566416578	0	0	16438	0	259793	0	0	-14834
566416579	0	0	21857	0	399850	0	11630	-11678
566419428	99560	53	28762	0	217533	0	0	161291
566419561	30000	0	74	0	0	0	0	23590
566422637	0	0	79125	0	2744143	0	1470	-6643
566422867	0	0	5364	0	105478	0	0	-3183
566429281	0	1115	39291	0	931487	0	0	-6583
566431308	0	0	27584	0	2182176	0	61	27416
566436047	0	0	64	0	0	0	0	2020
566436990	0	0	212032	0	2565165	0	166	-93289
566437557	17684	0	497	0	0	26506	44839	16059
566441228	0	0	10049	0	192521	0	0	-5392
566446949	0	0	18292	0	328972	0	0	-7797
566447979	0	0	18118	0	392028	0	0	-6736
566453865	0	0	47184	0	787462	0	0	-16827
566455071	0	0	1124	0	19882	0	0	-5454
566455126	0	1424	10568	0	167837	0	0	8897
566455540	0	1	11702	0	20886	0	0	-432
566455540	0	1061	12564	0	27796	0	0	-456
566456377	0	0	89641	0	6526328	0	67	-606
566460501	204755	337	6293	0	202118	0	0	85675
566467466	0	2	57563	0	146055	0	25575	1706
566467527	0	0	12732	0	233927	0	0	5122
566469953	0	0	10223	0	523993	0	0	7413
566470810	0	0	9348	0	172165	0	0	-5470
566471031	0	0	6972	0	121003	0	0	-4879
566471418	0	0	972	0	24257	0	0	-2124
566473877	69611	0	43641	0	901129	0	0	-7314
566474893	0	0	24	0	0	0	0	-2006
566474894	0	0	45	0	0	0	0	26317
566481132	0	409	2751	0	75029	0	0	-2097
566482081	0	0	1225	0	31535	0	77	44
566482955	0	0	25355	0	739710	0	0	-36153
566482956	0	0	2394	0	43168	0	0	-1640
566484256	0	789	7900	140652	1275151	0	0	18698
566484835	0	0	8070	0	161535	0	646	-4431
566485411	0	0	25585	0	428208	0	0	-14279
566486563	0	205	0	0	0	0	0	-745
566487341	0	0	24830	0	442619	0	0	-10515
566492251	0	0	4691	0	93409	0	0	-2896
566495496	0	0	5616	0	110498	0	0	-2734
566497724	0	0	27395	0	415807	0	0	-21789
566499755	0	0	7750	0	174241	0	0	665
566500009	15000	4	2219	0	0	0	0	-205
566501010	0	5	20622	0	0	0	0	-43100
566501028	101774	0	10073	0	307667	0	0	-1585
566501861	764261	0	4411	0	356517	0	4	-10113
566502391	62500	0	271985	0	0	0	0	-75042
566504182	0	0	2176	0	20515	0	0	-3944
566504182	0	0	2009	0	41302	0	0	-3869
566505336	0	0	160594	0	3001494	0	0	-67840
566505854	0	0	21315	0	479635	0	614	3473
566507267	0	0	1743	0	50313	0	0	1501
566520255	0	0	131830	0	2758931	0	-10418	-77678
566526359	0	230026	32382	33590	1073831	0	0	233
566527710	0	0	57115	0	1147952	0	0	-16512
566529542	0	2824	20957	0	317864	0	0	-1534
566532288	0	0	8267	0	136602	0	0	11007
566532306	10299	12263	67986	0	761735	0	0	-34718
566533147	0	0	22851	0	391719	0	0	-6186
566533546	0	334397	1939401	0	45529728	0	0	-3306466
566533822	0	0	1376	0	22295	0	0	4743
566534008	0	13451	89157	0	2187805	0	-33208	10105
566534286	4208	6875	63275	0	850347	0	0	90903
566535541	0	0	586	0	0	0	10673	-12181
566537575	0	0	701	0	168266	0	23	-4582
566539645	0	0	35066	0	781259	0	0	-11353
566541210	0	0	7542	0	174842	0	0	-4500
566544480	0	0	13238	0	175762	0	0	8646
566544480	0	0	13907	0	421444	0	0	1003
566547924	3136121	0	38714	0	1138969	0	0	-7314
566548260	292616	22	769	0	0	0	609	0
566549889	0	0	3165	0	62401	0	0	-2012
566554789	0	8	39918	68330	47826	0	0	-3191
566558951	0	0	7949	0	169213	0	0	-2831
566558952	0	0	119258	0	4411964	0	0	-1181
566560262	65765	1	6929	0	500	0	0	1127
566562309	0	0	14579	0	293117	0	0	-5339
566562320	0	11	14425	0	1502638	0	0	61880
566562455	0	0	0	2250	17424	0	0	50082
566562630	0	0	0	0	0	0	0	-5952
566563541	36900	759	7936	0	178967	0	0	-2528
566563747	0	784	5930	0	83909	0	0	-600
566566443	0	3	15795	0	307790	0	0	-175
566566462	0	0	29664	0	535774	0	0	-11574
566570127	0	0	10314	0	58994	0	0	-3874
566570414	0	0	35881	0	783138	0	700	-11464
566571743	0	0	13200	0	419566	0	0	-1651
566574243	0	0	17044	0	245440	0	0	1912
566577899	0	0	25754	0	477970	0	0	7498
566577903	0	0	14903	0	92021	0	26	-6078
566577907	0	0	73126	0	1307646	0	0	-6900
566577908	780725	0	428	0	792504	0	0	361629
566577919	14891	0	12444	0	121831	0	274	700
566579654	0	0	1752	0	7759	0	0	18500
566582132	0	0	15932	0	288777	0	0	-7635
566583004	0	0	19150	0	35380	0	0	22882
566583795	0	0	25792	0	0	0	0	97925
566587320	0	0	4300	0	78101	0	0	-2935
566587328	0	0	14198	0	172664	0	1597	9614
566587332	0	0	80782	0	1365451	0	88302	-33962
566589844	0	24755	1739	0	165000	0	0	-4528
566590592	0	3	2117	0	6100	0	0	-1153
566590923	0	3	11183	0	272805	0	0	-6564
566593070	0	668	19846	0	125029	0	0	4005
566594082	0	141	255604	0	796414	0	2228	-231431
566594547	0	0	6126	0	120406	0	1635	-2631
566599661	0	0	0	0	0	0	0	0
566601832	0	0	1948	0	1161963	0	0	198539
566607207	0	0	457	0	0	0	120	31
566609144	0	608	4756	0	692	0	0	-106
566611947	0	11017	0	0	0	0	0	8125
566613065	0	0	6055	0	138126	0	0	-8976
566615926	0	99	3873	0	16740	0	0	37000
566616615	0	20	0	0	0	0	10976	6875
566616841	0	1509	36066	0	313474	0	0	-5842
566623518	0	0	54319	0	670282	0	0	4082
566637560	0	0	3639	0	62854	0	0	-1
566638252	0	0	0	0	0	0	0	0
566647024	0	5807	313	0	23058	0	-4917	0
566648212	0	0	36134	0	17590	0	0	-7650
566648213	0	0	34045	0	88680	0	0	-9534
566648252	0	15323	459612	0	929883	0	130024	655576
566650052	0	0	22413	0	427204	0	-802	-45480
566651594	0	3345	24642	0	383061	0	0	54649
566651736	0	151	16717	0	6894	0	-1192	23739
566657852	0	0	1792	0	18431	0	2000	1803
566658975	0	3458	755	0	0	0	2522	2645
566662528	0	1	294826	0	4944	0	0	49700
566665147	0	94	0	0	0	0	0	-1212
566665674	13959	0	25166	0	934932	0	0	-14709
566670931	0	2443	9121	0	117933	0	0	-270
566683874	0	13	5958	0	80403	0	0	425
566683880	43000	213	0	0	0	0	0	62268
566686439	0	8677	5239	0	130391	0	0	21646
566784266	0	23367	433460	0	4384996	0	13966	-53212
570298275	0	0	61733	0	292114	0	3519	33493
570314400	0	0	364534	0	7980069	0	51889	-698708
570314444	0	0	71565	0	2817940	0	0	-45074
570324909	0	0	549885	0	5800577	0	305553	1542947
570329783	230886	3350	798364	0	3004897	0	118120	1256005
570347064	0	0	12520	0	138669	0	0	12422
570355295	0	0	1975303	0	11306419	0	-6495	-1507215
570357957	0	15	4002	0	0	0	29	19860
570371213	250	3470	0	0	0	0	0	5500
570400594	0	0	650763	0	7228463	0	30489	-479054
570426344	12100	51804	180995	0	3729534	0	62600	-593483
570534223	0	0	4272	0	76857	0	0	-1864
570547714	10000	118	34032	0	817251	0	282	66646
570564080	436894	0	240936	71775	282239	0	159948	14880
570628085	179546	0	162547	0	1035000	0	9806	60028
570637558	30200	11060	12687	0	0	0	0	1010
570640722	0	0	0	0	0	0	0	0
570640722	0	0	0	0	0	0	0	0
570640726	0	0	34301	0	605751	0	0	-6007
570657224	0	0	0	0	0	0	0	-24
570673409	0	1110	420860	0	2271646	0	23240	6994
570685862	0	0	30908	0	88043	0	70086	-281820
570694085	20550	2579	0	0	0	0	0	18000
570697712	0	0	64417	0	692127	0	0	5390
570713587	0	0	122818	0	3352413	0	0	87280
570726530	0	0	7315	0	67307	0	0	2466
570727122	46390	395	0	0	0	0	1818746	0
570727567	239019	0	53479	0	463573	0	0	170892
570734278	0	0	27329	0	545051	0	0	50847
570734293	0	9	8801	0	0	0	0	-285
570737029	0	0	144105	0	3182574	0	1067	-90461
570739969	0	0	378689	0	4642487	0	40	-109554
570741318	8000	0	15702	0	0	0	0	-4502
570741451	0	1020	1662	0	88200	0	0	-32331
570741451	0	3267	1000	0	0	0	29400	-149775
570748914	100	0	19544	0	6547031	0	0	1508028
570750184	91762	0	138234	7300	858627	0	0	177051
570750878	0	0	1834	0	40037	0	0	220
570752311	57000	0	0	0	0	0	0	74199
570752950	2365000	0	0	0	0	0	0	2412469
570752950	1975000	0	0	0	0	0	0	1950144
570756773	12028	35	4419	0	1736	0	0	20064
570757568	30374	0	1245924	0	6445874	0	427045	-468223
570764459	0	1031	0	0	0	0	620533	0
570773073	5177	0	228	0	0	0	289330	1228
570779653	0	4514	8452	0	46385	0	0	7187
570781364	5110	6138	8291	0	309773	0	710	-2204
570782523	0	44163	30611	0	1272055	0	846	4655
570784136	0	2	30089	0	696004	0	440	8073
570786826	0	10	34770	0	1509660	0	5351	-62977
570789797	46897	6012	39551	0	124675	0	0	-19353
570792719	0	0	440827	0	8777972	0	55112	-9433
570805352	8787	0	0	0	0	0	0	12587
570805522	0	0	13595	0	233999	0	10754	-10711
570805774	5065500	191627	644699	0	10507858	0	-51533	-399163
570808264	73790	0	87826	0	1852566	0	11791	0
570808507	0	0	12158	0	273926	0	0	-1250
570809199	10	29178	5543	0	95741	0	304	55075
570813063	0	0	143585	-222	3053847	0	0	160011
570822165	0	22	8315	0	200746	0	9	-4967
